,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
150,1656498052307751875,1656498052335982479,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28230604,1656498052315924283,0,0,20058196,1656498052335982479,1656498052335982479,0,
151,1656498052315925925,1656498052336107892,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20181967,0,0,0,1656498052336107892,1656498052336107892,1656498052336107892,0,
152,1656498052378142748,1656498052378217677,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,74929,0,0,0,1656498052378217677,1656498052378217677,1656498052378217677,0,
153,1656498052379426627,1656498052379483616,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,56989,0,0,0,1656498052379483616,1656498052379483616,1656498052379483616,0,
154,1656498052435733959,1656498052464302691,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28568732,1656498052446853440,0,0,17449251,1656498052464302691,1656498052464302691,0,
155,1656498052446854899,1656498052464426722,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,17571823,0,0,0,1656498052464426722,1656498052464426722,1656498052464426722,0,
156,1656498052502585113,1656498052502824374,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,239261,0,0,0,1656498052502824374,1656498052502824374,1656498052502824374,0,
157,1656498052510455269,1656498052510494532,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,39263,0,0,0,1656498052510494532,1656498052510494532,1656498052510494532,0,
158,1656498052564937262,1656498052593361642,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28424380,1656498052572310672,0,0,21050970,1656498052593361642,1656498052593361642,0,
159,1656498052572313324,1656498052593491043,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,21177719,0,0,0,1656498052593491043,1656498052593491043,1656498052593491043,0,
160,1656498052627244188,1656498052627302873,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,58685,0,0,0,1656498052627302873,1656498052627302873,1656498052627302873,0,
161,1656498052634362960,1656498052634399759,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,36799,0,0,0,1656498052634399759,1656498052634399759,1656498052634399759,0,
