ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595069902182451,1656595069903132703,Timing,FusionComponent::Proc,950252,1656595069824917934,1656595069884590560,1656595069868902677,0,0,78214769,18542143,34230026,1656595069903132703,1656595069903132703,1,4
1656595069927817772,1656595069927845856,Timing,FusionComponent::Proc,28084,0,0,0,0,0,1656595069927845856,1656595069927845856,1656595069927845856,1656595069927845856,1656595069927845856,0,0
1656595069950339673,1656595069950407478,Timing,FusionComponent::Proc,67805,0,0,0,0,0,1656595069950407478,1656595069950407478,1656595069950407478,1656595069950407478,1656595069950407478,0,0
1656595069973922644,1656595069973959945,Timing,FusionComponent::Proc,37301,0,0,0,0,0,1656595069973959945,1656595069973959945,1656595069973959945,1656595069973959945,1656595069973959945,0,0
1656595069985173387,1656595069985209714,Timing,FusionComponent::Proc,36327,0,0,0,0,0,1656595069985209714,1656595069985209714,1656595069985209714,1656595069985209714,1656595069985209714,0,0
1656595070001562021,1656595070002444120,Timing,FusionComponent::Proc,882099,1656595069960215475,1656595069977540573,1656595069972524430,0,0,42228645,24903547,29919690,1656595070002444120,1656595070002444120,1,4
1656595070004738062,1656595070004777737,Timing,FusionComponent::Proc,39675,0,0,0,0,0,1656595070004777737,1656595070004777737,1656595070004777737,1656595070004777737,1656595070004777737,0,0
1656595070024657837,1656595070024701501,Timing,FusionComponent::Proc,43664,0,0,0,0,0,1656595070024701501,1656595070024701501,1656595070024701501,1656595070024701501,1656595070024701501,0,0
1656595070041348521,1656595070041377617,Timing,FusionComponent::Proc,29096,0,0,0,0,0,1656595070041377617,1656595070041377617,1656595070041377617,1656595070041377617,1656595070041377617,0,0
1656595070098901589,1656595070098936435,Timing,FusionComponent::Proc,34846,0,0,0,0,0,1656595070098936435,1656595070098936435,1656595070098936435,1656595070098936435,1656595070098936435,0,0
1656595070122405827,1656595070123166877,Timing,FusionComponent::Proc,761050,1656595070010001477,1656595070101173821,1656595070098597174,0,0,113165400,21993056,24569703,1656595070123166877,1656595070123166877,1,4
1656595070142678611,1656595070142716190,Timing,FusionComponent::Proc,37579,0,0,0,0,0,1656595070142716190,1656595070142716190,1656595070142716190,1656595070142716190,1656595070142716190,0,0
1656595070164995665,1656595070165013221,Timing,FusionComponent::Proc,17556,0,0,0,0,0,1656595070165013221,1656595070165013221,1656595070165013221,1656595070165013221,1656595070165013221,0,0
1656595070169141255,1656595070169176464,Timing,FusionComponent::Proc,35209,0,0,0,0,0,1656595070169176464,1656595070169176464,1656595070169176464,1656595070169176464,1656595070169176464,0,0
1656595070186392167,1656595070186429543,Timing,FusionComponent::Proc,37376,0,0,0,0,0,1656595070186429543,1656595070186429543,1656595070186429543,1656595070186429543,1656595070186429543,0,0
1656595070204588498,1656595070204615483,Timing,FusionComponent::Proc,26985,0,0,0,0,0,1656595070204615483,1656595070204615483,1656595070204615483,1656595070204615483,1656595070204615483,0,0
1656595070246781897,1656595070247505270,Timing,FusionComponent::Proc,723373,1656595070169153388,1656595070225420023,1656595070164629633,0,0,78351882,22085247,82875637,1656595070247505270,1656595070247505270,1,5
1656595070265108408,1656595070265139968,Timing,FusionComponent::Proc,31560,0,0,0,0,0,1656595070265139968,1656595070265139968,1656595070265139968,1656595070265139968,1656595070265139968,0,0
1656595070285865577,1656595070285900156,Timing,FusionComponent::Proc,34579,0,0,0,0,0,1656595070285900156,1656595070285900156,1656595070285900156,1656595070285900156,1656595070285900156,0,0
1656595070294807990,1656595070294840530,Timing,FusionComponent::Proc,32540,0,0,0,0,0,1656595070294840530,1656595070294840530,1656595070294840530,1656595070294840530,1656595070294840530,0,0
1656595070302150263,1656595070302884039,Timing,FusionComponent::Proc,733776,1656595070245649459,1656595070287612966,1656595070282149865,0,0,57234580,15271073,20734174,1656595070302884039,1656595070302884039,1,5
1656595070334688770,1656595070334731487,Timing,FusionComponent::Proc,42717,0,0,0,0,0,1656595070334731487,1656595070334731487,1656595070334731487,1656595070334731487,1656595070334731487,0,0
1656595070365444911,1656595070365507373,Timing,FusionComponent::Proc,62462,0,0,0,0,0,1656595070365507373,1656595070365507373,1656595070365507373,1656595070365507373,1656595070365507373,0,0
1656595070382545816,1656595070382578580,Timing,FusionComponent::Proc,32764,0,0,0,0,0,1656595070382578580,1656595070382578580,1656595070382578580,1656595070382578580,1656595070382578580,0,0
1656595070389439229,1656595070389479473,Timing,FusionComponent::Proc,40244,0,0,0,0,0,1656595070389479473,1656595070389479473,1656595070389479473,1656595070389479473,1656595070389479473,0,0
1656595070407187693,1656595070407902249,Timing,FusionComponent::Proc,714556,1656595070365443494,1656595070383272538,1656595070376750561,0,0,42458755,24629711,31151688,1656595070407902249,1656595070407902249,1,6
1656595070409764407,1656595070409780942,Timing,FusionComponent::Proc,16535,0,0,0,0,0,1656595070409780942,1656595070409780942,1656595070409780942,1656595070409780942,1656595070409780942,0,0
1656595070490166485,1656595070490198727,Timing,FusionComponent::Proc,32242,0,0,0,0,0,1656595070490198727,1656595070490198727,1656595070490198727,1656595070490198727,1656595070490198727,0,0
1656595070492027451,1656595070492061849,Timing,FusionComponent::Proc,34398,0,0,0,0,0,1656595070492061849,1656595070492061849,1656595070492061849,1656595070492061849,1656595070492061849,0,0
1656595070507923941,1656595070507954391,Timing,FusionComponent::Proc,30450,0,0,0,0,0,1656595070507954391,1656595070507954391,1656595070507954391,1656595070507954391,1656595070507954391,0,0
1656595070523599968,1656595070524279644,Timing,FusionComponent::Proc,679676,1656595070466201727,1656595070507658393,1656595070491707681,0,0,58077917,16621251,32571963,1656595070524279644,1656595070524279644,1,5
1656595070556877070,1656595070556912717,Timing,FusionComponent::Proc,35647,0,0,0,0,0,1656595070556912717,1656595070556912717,1656595070556912717,1656595070556912717,1656595070556912717,0,0
