timestamp,task,checkpoint,from_start,from_last
1662098655024153879,camera_fusion_front_12mm,gpu_start,29174443,29174443
1662098655043564730,camera_fusion_front_12mm,gpu_end,48585294,19410851
1662098655043584957,camera_fusion_front_12mm,end,48605521,20227
1662098655063434712,camera_fusion_front_6mm,start,0,0
1662098655064525276,camera_fusion_front_6mm,gpu_start,1090564,1090564
1662098655071058664,camera_fusion_front_12mm,start,0,0
1662098655091767607,camera_fusion_front_6mm,gpu_end,28332895,27242331
1662098655091788528,camera_fusion_front_6mm,end,28353816,20921
1662098655092430720,camera_fusion_front_12mm,gpu_start,21372056,21372056
1662098655113695918,camera_fusion_front_12mm,gpu_end,42637254,21265198
1662098655113715655,camera_fusion_front_12mm,end,42656991,19737
1662098655155437391,camera_fusion_front_6mm,start,0,0
1662098655157823077,camera_fusion_front_6mm,gpu_start,2385686,2385686
1662098655157844090,camera_fusion_front_12mm,start,0,0
1662098655197314017,camera_fusion_front_6mm,gpu_end,41876626,39490940
1662098655197339017,camera_fusion_front_6mm,end,41901626,25000
1662098655197991570,camera_fusion_front_12mm,gpu_start,40147480,40147480
1662098655227688355,camera_fusion_front_12mm,gpu_end,69844265,29696785
1662098655227775355,camera_fusion_front_12mm,end,69931265,87000
1662098655228305372,camera_fusion_front_6mm,start,0,0
1662098655230447602,camera_fusion_front_6mm,gpu_start,2142230,2142230
1662098655232744326,camera_fusion_front_12mm,start,0,0
1662098655266266450,camera_fusion_front_6mm,gpu_end,37961078,35818848
1662098655266291105,camera_fusion_front_6mm,end,37985733,24655
1662098655267898737,camera_fusion_front_12mm,gpu_start,35154411,35154411
1662098655295302820,camera_fusion_front_6mm,start,0,0
1662098655305140013,camera_fusion_front_12mm,gpu_end,72395687,37241276
1662098655305160113,camera_fusion_front_12mm,end,72415787,20100
1662098655305181758,camera_fusion_front_12mm,start,0,0
1662098655308067274,camera_fusion_front_6mm,gpu_start,12764454,12764454
1662098655345560505,camera_fusion_front_6mm,gpu_end,50257685,37493231
1662098655345584324,camera_fusion_front_6mm,end,50281504,23819
1662098655348583767,camera_fusion_front_12mm,gpu_start,43402009,43402009
1662098655370118516,camera_fusion_front_6mm,start,0,0
1662098655395642355,camera_fusion_front_12mm,gpu_end,90460597,47058588
1662098655395662324,camera_fusion_front_12mm,end,90480566,19969
1662098655395683244,camera_fusion_front_12mm,start,0,0
1662098655397145156,camera_fusion_front_6mm,gpu_start,27026640,27026640
1662098655437232020,camera_fusion_front_6mm,gpu_end,67113504,40086864
1662098655437256433,camera_fusion_front_6mm,end,67137917,24413
1662098655439583953,camera_fusion_front_12mm,gpu_start,43900709,43900709
1662098655454104035,camera_fusion_front_6mm,start,0,0
1662098655482541378,camera_fusion_front_12mm,gpu_end,86858134,42957425
1662098655482561053,camera_fusion_front_12mm,end,86877809,19675
1662098655482583386,camera_fusion_front_12mm,start,0,0
1662098655484458380,camera_fusion_front_6mm,gpu_start,30354345,30354345
1662098655525177209,camera_fusion_front_6mm,gpu_end,71073174,40718829
1662098655525202697,camera_fusion_front_6mm,end,71098662,25488
1662098655525236001,camera_fusion_front_6mm,start,0,0
1662098655529121770,camera_fusion_front_12mm,gpu_start,46538384,46538384
1662098655572437257,camera_fusion_front_12mm,gpu_end,89853871,43315487
1662098655572473151,camera_fusion_front_12mm,end,89889765,35894
1662098655572508400,camera_fusion_front_12mm,start,0,0
1662098655575009435,camera_fusion_front_6mm,gpu_start,49773434,49773434
1662098655618332969,camera_fusion_front_6mm,gpu_end,93096968,43323534
1662098655618354516,camera_fusion_front_6mm,end,93118515,21547
1662098655618379336,camera_fusion_front_6mm,start,0,0
1662098655620129297,camera_fusion_front_12mm,gpu_start,47620897,47620897
