,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
109,1656595530816944982,1656595530817033412,Timing,RTKLocalizationComponent::Proc,88430,0,0,0,0,0,1656595530817033412,1656595530817033412,1656595530817033412,1656595530817033412,1656595530817033412,1,0
110,1656595530897012186,1656595530897121683,Timing,RTKLocalizationComponent::Proc,109497,0,0,0,0,0,1656595530897121683,1656595530897121683,1656595530897121683,1656595530897121683,1656595530897121683,1,0
111,1656595530977084090,1656595530977158738,Timing,RTKLocalizationComponent::Proc,74648,0,0,0,0,0,1656595530977158738,1656595530977158738,1656595530977158738,1656595530977158738,1656595530977158738,1,0
112,1656595531056866811,1656595531056976547,Timing,RTKLocalizationComponent::Proc,109736,0,0,0,0,0,1656595531056976547,1656595531056976547,1656595531056976547,1656595531056976547,1656595531056976547,1,0
113,1656595531139141123,1656595531139222633,Timing,RTKLocalizationComponent::Proc,81510,0,0,0,0,0,1656595531139222633,1656595531139222633,1656595531139222633,1656595531139222633,1656595531139222633,1,0
114,1656595531217160873,1656595531217237972,Timing,RTKLocalizationComponent::Proc,77099,0,0,0,0,0,1656595531217237972,1656595531217237972,1656595531217237972,1656595531217237972,1656595531217237972,1,0
115,1656595531297222645,1656595531297330829,Timing,RTKLocalizationComponent::Proc,108184,0,0,0,0,0,1656595531297330829,1656595531297330829,1656595531297330829,1656595531297330829,1656595531297330829,1,0
116,1656595531377286931,1656595531377388594,Timing,RTKLocalizationComponent::Proc,101663,0,0,0,0,0,1656595531377388594,1656595531377388594,1656595531377388594,1656595531377388594,1656595531377388594,1,0
117,1656595531457138716,1656595531457213183,Timing,RTKLocalizationComponent::Proc,74467,0,0,0,0,0,1656595531457213183,1656595531457213183,1656595531457213183,1656595531457213183,1656595531457213183,1,0
118,1656595531537522410,1656595531537673982,Timing,RTKLocalizationComponent::Proc,151572,0,0,0,0,0,1656595531537673982,1656595531537673982,1656595531537673982,1656595531537673982,1656595531537673982,1,0
119,1656595531617461687,1656595531617549216,Timing,RTKLocalizationComponent::Proc,87529,0,0,0,0,0,1656595531617549216,1656595531617549216,1656595531617549216,1656595531617549216,1656595531617549216,1,0
120,1656595531697157167,1656595531697249223,Timing,RTKLocalizationComponent::Proc,92056,0,0,0,0,0,1656595531697249223,1656595531697249223,1656595531697249223,1656595531697249223,1656595531697249223,1,0
121,1656595531777105794,1656595531777209607,Timing,RTKLocalizationComponent::Proc,103813,0,0,0,0,0,1656595531777209607,1656595531777209607,1656595531777209607,1656595531777209607,1656595531777209607,1,0
122,1656595531857204225,1656595531857541077,Timing,RTKLocalizationComponent::Proc,336852,0,0,0,0,0,1656595531857541077,1656595531857541077,1656595531857541077,1656595531857541077,1656595531857541077,1,0
123,1656595531937318158,1656595531937413509,Timing,RTKLocalizationComponent::Proc,95351,0,0,0,0,0,1656595531937413509,1656595531937413509,1656595531937413509,1656595531937413509,1656595531937413509,1,0
124,1656595532017123438,1656595532017206109,Timing,RTKLocalizationComponent::Proc,82671,0,0,0,0,0,1656595532017206109,1656595532017206109,1656595532017206109,1656595532017206109,1656595532017206109,1,0
125,1656595532097109295,1656595532097200664,Timing,RTKLocalizationComponent::Proc,91369,0,0,0,0,0,1656595532097200664,1656595532097200664,1656595532097200664,1656595532097200664,1656595532097200664,1,0
126,1656595532177188401,1656595532177284536,Timing,RTKLocalizationComponent::Proc,96135,0,0,0,0,0,1656595532177284536,1656595532177284536,1656595532177284536,1656595532177284536,1656595532177284536,1,0
127,1656595532257276944,1656595532257356104,Timing,RTKLocalizationComponent::Proc,79160,0,0,0,0,0,1656595532257356104,1656595532257356104,1656595532257356104,1656595532257356104,1656595532257356104,1,0
128,1656595532337312396,1656595532337385528,Timing,RTKLocalizationComponent::Proc,73132,0,0,0,0,0,1656595532337385528,1656595532337385528,1656595532337385528,1656595532337385528,1656595532337385528,1,0
129,1656595532417267069,1656595532417350921,Timing,RTKLocalizationComponent::Proc,83852,0,0,0,0,0,1656595532417350921,1656595532417350921,1656595532417350921,1656595532417350921,1656595532417350921,1,0
130,1656595532500413795,1656595532500494881,Timing,RTKLocalizationComponent::Proc,81086,0,0,0,0,0,1656595532500494881,1656595532500494881,1656595532500494881,1656595532500494881,1656595532500494881,1,0
131,1656595532577180781,1656595532577429243,Timing,RTKLocalizationComponent::Proc,248462,0,0,0,0,0,1656595532577429243,1656595532577429243,1656595532577429243,1656595532577429243,1656595532577429243,1,0
132,1656595532657255337,1656595532657333628,Timing,RTKLocalizationComponent::Proc,78291,0,0,0,0,0,1656595532657333628,1656595532657333628,1656595532657333628,1656595532657333628,1656595532657333628,1,0
133,1656595532737450649,1656595532737529115,Timing,RTKLocalizationComponent::Proc,78466,0,0,0,0,0,1656595532737529115,1656595532737529115,1656595532737529115,1656595532737529115,1656595532737529115,1,0
134,1656595532817153817,1656595532817230481,Timing,RTKLocalizationComponent::Proc,76664,0,0,0,0,0,1656595532817230481,1656595532817230481,1656595532817230481,1656595532817230481,1656595532817230481,1,0
135,1656595532897095422,1656595532897180117,Timing,RTKLocalizationComponent::Proc,84695,0,0,0,0,0,1656595532897180117,1656595532897180117,1656595532897180117,1656595532897180117,1656595532897180117,1,0
136,1656595532986050137,1656595532986160256,Timing,RTKLocalizationComponent::Proc,110119,0,0,0,0,0,1656595532986160256,1656595532986160256,1656595532986160256,1656595532986160256,1656595532986160256,1,0
137,1656595533064285060,1656595533064381926,Timing,RTKLocalizationComponent::Proc,96866,0,0,0,0,0,1656595533064381926,1656595533064381926,1656595533064381926,1656595533064381926,1656595533064381926,1,0
138,1656595533144098804,1656595533144194020,Timing,RTKLocalizationComponent::Proc,95216,0,0,0,0,0,1656595533144194020,1656595533144194020,1656595533144194020,1656595533144194020,1656595533144194020,1,0
139,1656595533224088727,1656595533224161048,Timing,RTKLocalizationComponent::Proc,72321,0,0,0,0,0,1656595533224161048,1656595533224161048,1656595533224161048,1656595533224161048,1656595533224161048,1,0
140,1656595533304405392,1656595533304514686,Timing,RTKLocalizationComponent::Proc,109294,0,0,0,0,0,1656595533304514686,1656595533304514686,1656595533304514686,1656595533304514686,1656595533304514686,1,0
141,1656595533384333101,1656595533384472626,Timing,RTKLocalizationComponent::Proc,139525,0,0,0,0,0,1656595533384472626,1656595533384472626,1656595533384472626,1656595533384472626,1656595533384472626,1,0
142,1656595533464100285,1656595533464937206,Timing,RTKLocalizationComponent::Proc,836921,0,0,0,0,0,1656595533464937206,1656595533464937206,1656595533464937206,1656595533464937206,1656595533464937206,1,0
