,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
59,1656595593558961321,1656595593611299631,Timing,FusionCameraDetectionComponent::OnReceiveImage,52338310,1656595593598946555,0,0,0,0,12353076,1656595593611299631,1656595593611299631,1656595593611299631,1656595593611299631,1,0
60,1656595593598949264,1656595593629963249,Timing,FusionCameraDetectionComponent::OnReceiveImage,31013985,1656595593611348435,0,0,0,0,18614814,1656595593629963249,1656595593629963249,1656595593629963249,1656595593629963249,1,0
61,1656595593611349499,1656595593648413558,Timing,FusionCameraDetectionComponent::OnReceiveImage,37064059,1656595593611348435,0,0,0,0,37065123,1656595593648413558,1656595593648413558,1656595593648413558,1656595593648413558,1,0
62,1656595593712910078,1656595593736591330,Timing,FusionCameraDetectionComponent::OnReceiveImage,23681252,1656595593714606610,0,0,0,0,21984720,1656595593736591330,1656595593736591330,1656595593736591330,1656595593736591330,1,0
63,1656595593714608249,1656595593764975113,Timing,FusionCameraDetectionComponent::OnReceiveImage,50366864,1656595593745216728,0,0,0,0,19758385,1656595593764975113,1656595593764975113,1656595593764975113,1656595593764975113,1,0
64,1656595593745219325,1656595593784502330,Timing,FusionCameraDetectionComponent::OnReceiveImage,39283005,1656595593765030965,0,0,0,0,19471365,1656595593784502330,1656595593784502330,1656595593784502330,1656595593784502330,1,0
65,1656595593765032135,1656595593812990669,Timing,FusionCameraDetectionComponent::OnReceiveImage,47958534,1656595593797822903,0,0,0,0,15167766,1656595593812990669,1656595593812990669,1656595593812990669,1656595593812990669,1,0
66,1656595593797825157,1656595593830700118,Timing,FusionCameraDetectionComponent::OnReceiveImage,32874961,1656595593813034476,0,0,0,0,17665642,1656595593830700118,1656595593830700118,1656595593830700118,1656595593830700118,1,0
67,1656595593813035241,1656595593848952716,Timing,FusionCameraDetectionComponent::OnReceiveImage,35917475,1656595593813034476,0,0,0,0,35918240,1656595593848952716,1656595593848952716,1656595593848952716,1656595593848952716,1,0
68,1656595593878554952,1656595593903519050,Timing,FusionCameraDetectionComponent::OnReceiveImage,24964098,1656595593880346864,0,0,0,0,23172186,1656595593903519050,1656595593903519050,1656595593903519050,1656595593903519050,1,0
