,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
95,1656595511563518656,1656595511563565980,Timing,ControlComponent::Proc,47324,0,0,0,0,0,1656595511563565980,1656595511563565980,1656595511563565980,1656595511563565980,1656595511563565980,0,0
96,1656595511573548903,1656595511573600341,Timing,ControlComponent::Proc,51438,0,0,0,0,0,1656595511573600341,1656595511573600341,1656595511573600341,1656595511573600341,1656595511573600341,0,0
97,1656595511583538860,1656595511583587717,Timing,ControlComponent::Proc,48857,0,0,0,0,0,1656595511583587717,1656595511583587717,1656595511583587717,1656595511583587717,1656595511583587717,0,0
98,1656595511593515224,1656595511593560785,Timing,ControlComponent::Proc,45561,0,0,0,0,0,1656595511593560785,1656595511593560785,1656595511593560785,1656595511593560785,1656595511593560785,0,0
99,1656595511603555271,1656595511603626188,Timing,ControlComponent::Proc,70917,0,0,0,0,0,1656595511603626188,1656595511603626188,1656595511603626188,1656595511603626188,1656595511603626188,0,0
100,1656595511613546727,1656595511613595482,Timing,ControlComponent::Proc,48755,0,0,0,0,0,1656595511613595482,1656595511613595482,1656595511613595482,1656595511613595482,1656595511613595482,0,0
101,1656595511623543006,1656595511623593854,Timing,ControlComponent::Proc,50848,0,0,0,0,0,1656595511623593854,1656595511623593854,1656595511623593854,1656595511623593854,1656595511623593854,0,0
102,1656595511633532788,1656595511633610810,Timing,ControlComponent::Proc,78022,0,0,0,0,0,1656595511633610810,1656595511633610810,1656595511633610810,1656595511633610810,1656595511633610810,0,0
103,1656595511643498628,1656595511643557487,Timing,ControlComponent::Proc,58859,0,0,0,0,0,1656595511643557487,1656595511643557487,1656595511643557487,1656595511643557487,1656595511643557487,0,0
104,1656595511653552507,1656595511653619459,Timing,ControlComponent::Proc,66952,0,0,0,0,0,1656595511653619459,1656595511653619459,1656595511653619459,1656595511653619459,1656595511653619459,0,0
105,1656595511663535673,1656595511663597743,Timing,ControlComponent::Proc,62070,0,0,0,0,0,1656595511663597743,1656595511663597743,1656595511663597743,1656595511663597743,1656595511663597743,0,0
106,1656595511673521835,1656595511673589182,Timing,ControlComponent::Proc,67347,0,0,0,0,0,1656595511673589182,1656595511673589182,1656595511673589182,1656595511673589182,1656595511673589182,0,0
107,1656595511683537276,1656595511683600606,Timing,ControlComponent::Proc,63330,0,0,0,0,0,1656595511683600606,1656595511683600606,1656595511683600606,1656595511683600606,1656595511683600606,0,0
108,1656595511693559875,1656595511693639567,Timing,ControlComponent::Proc,79692,0,0,0,0,0,1656595511693639567,1656595511693639567,1656595511693639567,1656595511693639567,1656595511693639567,0,0
109,1656595511703578716,1656595511703659736,Timing,ControlComponent::Proc,81020,0,0,0,0,0,1656595511703659736,1656595511703659736,1656595511703659736,1656595511703659736,1656595511703659736,0,0
110,1656595511713522246,1656595511713590136,Timing,ControlComponent::Proc,67890,0,0,0,0,0,1656595511713590136,1656595511713590136,1656595511713590136,1656595511713590136,1656595511713590136,0,0
111,1656595511723545683,1656595511723604675,Timing,ControlComponent::Proc,58992,0,0,0,0,0,1656595511723604675,1656595511723604675,1656595511723604675,1656595511723604675,1656595511723604675,0,0
112,1656595511733559835,1656595511733617916,Timing,ControlComponent::Proc,58081,0,0,0,0,0,1656595511733617916,1656595511733617916,1656595511733617916,1656595511733617916,1656595511733617916,0,0
113,1656595511743542994,1656595511743628705,Timing,ControlComponent::Proc,85711,0,0,0,0,0,1656595511743628705,1656595511743628705,1656595511743628705,1656595511743628705,1656595511743628705,0,0
114,1656595511753576246,1656595511753689359,Timing,ControlComponent::Proc,113113,0,0,0,0,0,1656595511753689359,1656595511753689359,1656595511753689359,1656595511753689359,1656595511753689359,0,0
115,1656595511763572767,1656595511763680272,Timing,ControlComponent::Proc,107505,0,0,0,0,0,1656595511763680272,1656595511763680272,1656595511763680272,1656595511763680272,1656595511763680272,0,0
116,1656595511773547875,1656595511773608949,Timing,ControlComponent::Proc,61074,0,0,0,0,0,1656595511773608949,1656595511773608949,1656595511773608949,1656595511773608949,1656595511773608949,0,0
117,1656595511783533357,1656595511783609361,Timing,ControlComponent::Proc,76004,0,0,0,0,0,1656595511783609361,1656595511783609361,1656595511783609361,1656595511783609361,1656595511783609361,0,0
118,1656595511793558749,1656595511793626306,Timing,ControlComponent::Proc,67557,0,0,0,0,0,1656595511793626306,1656595511793626306,1656595511793626306,1656595511793626306,1656595511793626306,0,0
119,1656595511803577523,1656595511803674770,Timing,ControlComponent::Proc,97247,0,0,0,0,0,1656595511803674770,1656595511803674770,1656595511803674770,1656595511803674770,1656595511803674770,0,0
120,1656595511813546485,1656595511813597038,Timing,ControlComponent::Proc,50553,0,0,0,0,0,1656595511813597038,1656595511813597038,1656595511813597038,1656595511813597038,1656595511813597038,0,0
121,1656595511823552676,1656595511823625541,Timing,ControlComponent::Proc,72865,0,0,0,0,0,1656595511823625541,1656595511823625541,1656595511823625541,1656595511823625541,1656595511823625541,0,0
122,1656595511833588804,1656595511833689613,Timing,ControlComponent::Proc,100809,0,0,0,0,0,1656595511833689613,1656595511833689613,1656595511833689613,1656595511833689613,1656595511833689613,0,0
123,1656595511843576324,1656595511843666361,Timing,ControlComponent::Proc,90037,0,0,0,0,0,1656595511843666361,1656595511843666361,1656595511843666361,1656595511843666361,1656595511843666361,0,0
124,1656595511853564997,1656595511853635823,Timing,ControlComponent::Proc,70826,0,0,0,0,0,1656595511853635823,1656595511853635823,1656595511853635823,1656595511853635823,1656595511853635823,0,0
125,1656595511863544950,1656595511863620236,Timing,ControlComponent::Proc,75286,0,0,0,0,0,1656595511863620236,1656595511863620236,1656595511863620236,1656595511863620236,1656595511863620236,0,0
126,1656595511873593985,1656595511873709024,Timing,ControlComponent::Proc,115039,0,0,0,0,0,1656595511873709024,1656595511873709024,1656595511873709024,1656595511873709024,1656595511873709024,0,0
127,1656595511883532267,1656595511883594329,Timing,ControlComponent::Proc,62062,0,0,0,0,0,1656595511883594329,1656595511883594329,1656595511883594329,1656595511883594329,1656595511883594329,0,0
128,1656595511893563739,1656595511893664972,Timing,ControlComponent::Proc,101233,0,0,0,0,0,1656595511893664972,1656595511893664972,1656595511893664972,1656595511893664972,1656595511893664972,0,0
129,1656595511903543523,1656595511903615203,Timing,ControlComponent::Proc,71680,0,0,0,0,0,1656595511903615203,1656595511903615203,1656595511903615203,1656595511903615203,1656595511903615203,0,0
130,1656595511913551059,1656595511913621912,Timing,ControlComponent::Proc,70853,0,0,0,0,0,1656595511913621912,1656595511913621912,1656595511913621912,1656595511913621912,1656595511913621912,0,0
131,1656595511923540067,1656595511923603716,Timing,ControlComponent::Proc,63649,0,0,0,0,0,1656595511923603716,1656595511923603716,1656595511923603716,1656595511923603716,1656595511923603716,0,0
132,1656595511933530004,1656595511933589152,Timing,ControlComponent::Proc,59148,0,0,0,0,0,1656595511933589152,1656595511933589152,1656595511933589152,1656595511933589152,1656595511933589152,0,0
133,1656595511943550519,1656595511943617970,Timing,ControlComponent::Proc,67451,0,0,0,0,0,1656595511943617970,1656595511943617970,1656595511943617970,1656595511943617970,1656595511943617970,0,0
